Image_Metadata_Plate,Image_Metadata_Well,Image_FileName_OrigHoechst,Image_Count_Nuclei,Image_Metadata_GeneID,Image_Metadata_GeneSymbol,Image_Metadata_IsLandmark,Image_Metadata_AlleleDesc,Image_Metadata_ExpressionVector,Image_Metadata_FlaggedForToxicity,Image_Metadata_IE_Blast_noBlast,Image_Metadata_IntendedOrfMismatch,Image_Metadata_OpenOrClosed,Image_Metadata_RNAiVirusPlateName,Image_Metadata_Site,Image_Metadata_TimePoint_Hours,Image_Metadata_Type,Image_Metadata_Virus_Vol_ul,Image_Metadata_ASSAY_WELL_ROLE,Image_Metadata_QCFlag_isBlurry,Image_Metadata_QCFlag_isSaturated
41744,m02,taoe005-u2os-72h-cp-a-au00044859_m02_s2_w1e468dfa1-838b-41b0-9d92-b1f0bded9295.tif,69,-42,LacZ,0,CTRL,pLX304,,0.98,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,CTRL,0,0
41744,m08,taoe005-u2os-72h-cp-a-au00044859_m08_s9_w1c911aace-2da2-4eda-98d5-f123bb2ab694.tif,73,1147,CHUK,0,WT.1.mismatch,pLX304,,0.94,mismatch,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,l08,taoe005-u2os-72h-cp-a-au00044859_l08_s6_w124538939-574e-40e5-ab40-849af772a91d.tif,123,5568,PRKACG,0,WT.3,pLX304,,1.07,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,k23,taoe005-u2os-72h-cp-a-au00044859_k23_s2_w1f9275200-dee7-4f69-b7af-4c3e35164d91.tif,31,3091,HIF1A,1,WT.2,pLX304,,1.07,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,l06,taoe005-u2os-72h-cp-a-au00044859_l06_s2_w1aa7e7ada-94b6-4c53-bd35-2d6a9dd42cc2.tif,77,5569,PKIA,0,WT,pLX304,,1.18,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,k18,taoe005-u2os-72h-cp-a-au00044859_k18_s2_w13e038439-9220-43a8-98bd-e7b5c92bcecd.tif,57,23678,SGK3,0,WT.2,pLX304,,0.79,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,j10,taoe005-u2os-72h-cp-a-au00044859_j10_s5_w1278ab0b6-af3d-4510-83f1-1abbe71a6c0b.tif,66,3516,RBPJ,0,WT.1,pLX304,,0.83,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,j21,taoe005-u2os-72h-cp-a-au00044859_j21_s6_w1c05aa698-a1c0-42bf-9345-454a462c1734.tif,87,54583,EGLN1,0,WT.2,pLX304,,1.12,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,n23,taoe005-u2os-72h-cp-a-au00044859_n23_s6_w1bb557c85-122e-4e50-af2e-d8c340596657.tif,60,6774,STAT3,1,Y705F,pLX304,,1.1,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,k20,taoe005-u2os-72h-cp-a-au00044859_k20_s9_w133204205-f349-4267-b760-a35264e5d5ad.tif,74,29110,TBK1,0,WT.2,pLX304,,1.14,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,o11,taoe005-u2os-72h-cp-a-au00044859_o11_s7_w17c75286c-ed9b-4be2-bf08-f2328fadaf61.tif,83,7040,TGFB1,0,WT,pLX304,,0.87,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,n04,taoe005-u2os-72h-cp-a-au00044859_n04_s2_w14f19646d-ee30-47db-94d8-b8022de83ab3.tif,32,6608,SMO,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,k22,taoe005-u2os-72h-cp-a-au00044859_k22_s5_w15d80b8d2-f32c-4b67-a1da-88e031e3291f.tif,78,7494,XBP1,1,WT.2,pLX304,,1.03,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,m04,taoe005-u2os-72h-cp-a-au00044859_m04_s1_w1072cf3cf-7e70-46f6-8eae-cb67792793d4.tif,13,5566,PRKACA,1,WT.2,pLX304,Toxic,0.96,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,m23,taoe005-u2os-72h-cp-a-au00044859_m23_s9_w108bbd97f-0d55-4b7c-bf2a-309e7e08416c.tif,78,6009,RHEB,1,WT.2,pLX304,,1.15,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,n24,taoe005-u2os-72h-cp-a-au00044859_n24_s7_w19048205a-139a-4244-a6e0-d1f73311e3ac.tif,40,4615,MYD88,0,WT,pLX304,,0.86,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,l23,taoe005-u2os-72h-cp-a-au00044859_l23_s5_w14a827f82-bf94-4013-8105-98525972354c.tif,89,81892,SLIRP,0,WT.2,pLX304,,0.94,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,m02,taoe005-u2os-72h-cp-a-au00044859_m02_s9_w1fbdfa064-449d-460f-9a02-8ae1118b1fdb.tif,123,-42,LacZ,0,CTRL,pLX304,,0.98,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,CTRL,0,0
41744,j19,taoe005-u2os-72h-cp-a-au00044859_j19_s3_w1805f39a2-50f3-40ce-9671-b3c98277b06c.tif,90,23239,PHLPP1,0,WT,pLX304,,0.93,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,j19,taoe005-u2os-72h-cp-a-au00044859_j19_s4_w1ada6bd74-eefc-4bd3-92e2-a4cecca35491.tif,65,23239,PHLPP1,0,WT,pLX304,,0.93,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,l20,taoe005-u2os-72h-cp-a-au00044859_l20_s2_w1cf7f0329-533c-4685-9915-592d620a4e53.tif,110,345611,IRGM,0,WT.2,pLX304,,1.07,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,l15,taoe005-u2os-72h-cp-a-au00044859_l15_s6_w18b1d0de0-1a0c-4466-91c1-369edaa83090.tif,50,4851,NOTCH1,1,WT.1,pLX304,,1.12,,,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,m12,taoe005-u2os-72h-cp-a-au00044859_m12_s7_w14e589749-b65d-4cc1-905b-c3bea053ecb5.tif,123,7424,VEGFC,0,WT.2,pLX304,,1.06,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,n06,taoe005-u2os-72h-cp-a-au00044859_n06_s5_w1f9791a41-6156-44e8-b59c-6763f26f2375.tif,77,2735,GLI1,0,WT,pLX304,,0.95,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,k03,taoe005-u2os-72h-cp-a-au00044859_k03_s7_w17a88700c-3f47-4da6-a5df-2985caa72c5e.tif,84,56616,DIABLO,0,WT,pLX304,,1.27,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,p02,taoe005-u2os-72h-cp-a-au00044859_p02_s2_w177bf9aa2-47cf-49d1-9fee-8bbbe5d3496e.tif,57,2308,FOXO1,0,WT.1,pLX304,,0.78,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,n14,taoe005-u2os-72h-cp-a-au00044859_n14_s8_w137603c0e-2972-40e3-a0b7-7d1d465b82c5.tif,18,10891,PPARGC1A,0,WT.2,pLX304,,1.02,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,n07,taoe005-u2os-72h-cp-a-au00044859_n07_s1_w143f2b1d0-a66e-4bee-8bba-015d249ee946.tif,71,6198,RPS6KB1,0,T389E.mismatch,pLX304,,1.03,mismatch,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,k12,taoe005-u2os-72h-cp-a-au00044859_k12_s1_w1b9ec4be8-4cab-4854-a6b3-a7cbd42c023f.tif,68,10000,AKT3,0,WT.3,pLX304,,0.18,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,n13,taoe005-u2os-72h-cp-a-au00044859_n13_s2_w19215602d-a80e-429a-a014-2c8f4808b4ef.tif,79,5581,PRKCE,0,del1-394,pLX304,,1.01,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,n03,taoe005-u2os-72h-cp-a-au00044859_n03_s3_w17b14cd54-acbd-4c3b-82c9-6667b99bbdf1.tif,85,658,BMPR1B,0,K231R,pLX304,,0.97,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,p04,taoe005-u2os-72h-cp-a-au00044859_p04_s4_w1cb6f90d4-eb69-4e08-8292-2806e2436291.tif,69,2308,FOXO1,0,WT.2,pLX304,,1.1,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,m13,taoe005-u2os-72h-cp-a-au00044859_m13_s4_w1b4a07eee-3358-497b-8493-093ff9282600.tif,90,5562,PRKAA1,0,WT.2,pLX304,,0.93,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,l09,taoe005-u2os-72h-cp-a-au00044859_l09_s5_w15ad03e75-5751-4d8f-b34e-c0f84597e1b8.tif,115,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Untreated,0,0
41744,n10,taoe005-u2os-72h-cp-a-au00044859_n10_s3_w1fd831640-2339-4075-b709-87ae871faf66.tif,66,64798,DEPTOR,0,WT.2,pLX304,,0.83,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,l19,taoe005-u2os-72h-cp-a-au00044859_l19_s1_w1d86eb0fd-9684-4ef0-99ca-188be0b12b93.tif,110,4851,NOTCH1,1,WT.2,pLX304,,1.06,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,n21,taoe005-u2os-72h-cp-a-au00044859_n21_s5_w159c34c52-af2d-4a18-b715-4943b4d57e7a.tif,67,3717,JAK2,0,V617F.mismatch,pLX304,,1.09,mismatch,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,l03,taoe005-u2os-72h-cp-a-au00044859_l03_s1_w1ada01230-ea2c-4b10-849a-17defbd46310.tif,81,7248,TSC1,0,WT.2,pLX304,,0.07,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,n19,taoe005-u2os-72h-cp-a-au00044859_n19_s7_w12b880e38-c5a0-4539-aaaf-6a1c1e55660d.tif,34,4615,MYD88,0,L265P,pLX304,,0.85,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,n05,taoe005-u2os-72h-cp-a-au00044859_n05_s9_w1e03b03bd-ec43-4500-872c-97148538d2da.tif,47,-43,Luciferase,0,CTRL,pLX304,,0.08,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,CTRL,0,0
41744,l06,taoe005-u2os-72h-cp-a-au00044859_l06_s9_w1855f1d41-986d-4ce5-b675-558fb174fab6.tif,63,5569,PKIA,0,WT,pLX304,,1.18,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,k10,taoe005-u2os-72h-cp-a-au00044859_k10_s4_w1f307f75b-645e-48fc-881d-40490ff89f79.tif,61,9641,IKBKE,1,WT.2,pLX304,,1.12,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,n12,taoe005-u2os-72h-cp-a-au00044859_n12_s5_w101c55192-19d1-44a4-86c7-02b2cf355b4a.tif,84,10891,PPARGC1A,0,WT.1,pLX304,,0.09,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,k09,taoe005-u2os-72h-cp-a-au00044859_k09_s8_w155be302b-18c4-481c-8da7-eda9a7df233b.tif,52,658,BMPR1B,0,WT.2,pLX304,,0.97,,,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,k05,taoe005-u2os-72h-cp-a-au00044859_k05_s4_w170dfae64-9828-4adc-a0eb-7277f6188aa8.tif,73,64750,SMURF2,0,WT,pLX304,,0.99,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,m06,taoe005-u2os-72h-cp-a-au00044859_m06_s2_w1ed61ff08-8af6-40c2-a355-15596c14e4da.tif,62,5290,PIK3CA,1,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,j21,taoe005-u2os-72h-cp-a-au00044859_j21_s5_w198ec34fc-7a62-4fa1-b39c-d806161efb3c.tif,87,54583,EGLN1,0,WT.2,pLX304,,1.12,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,m11,taoe005-u2os-72h-cp-a-au00044859_m11_s6_w1ffdfb9cf-57d6-4c14-9e7f-267a18627f8b.tif,33,,EMPTY,,,,,0.1,,,ORA11.12.13.18A,6,72H,"ORF OE",1,Untreated,0,0
41744,m23,taoe005-u2os-72h-cp-a-au00044859_m23_s4_w17659ea3b-2d88-4252-91ae-a68252cf6395.tif,64,6009,RHEB,1,WT.2,pLX304,,1.15,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,o04,taoe005-u2os-72h-cp-a-au00044859_o04_s6_w1e0c38fb9-e0ab-4272-81b1-7f0e686877d6.tif,51,5970,RELA,0,WT.2,pLX304,,0.22,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,n24,taoe005-u2os-72h-cp-a-au00044859_n24_s6_w134f10a6f-2b42-4500-819a-e4c7f1dedf24.tif,44,4615,MYD88,0,WT,pLX304,,0.86,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,o12,taoe005-u2os-72h-cp-a-au00044859_o12_s9_w1d6c97a73-1026-4e26-aeb7-7240ba8f9a1d.tif,105,6416,MAP2K4,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,p18,taoe005-u2os-72h-cp-a-au00044859_p18_s8_w109d065dd-a723-45a1-927b-bb63b6f4a9de.tif,34,-44,eGFP,0,CTRL,pLX304,,1.12,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,CTRL,0,0
41744,l23,taoe005-u2os-72h-cp-a-au00044859_l23_s6_w1f464c998-0826-43d5-80d0-d3289d026f89.tif,58,81892,SLIRP,0,WT.2,pLX304,,0.94,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,o09,taoe005-u2os-72h-cp-a-au00044859_o09_s6_w1d78bd9c9-6299-4c2e-bc47-5eb62bb009e9.tif,41,6925,TCF4,0,WT.2,pLX304,,1.04,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,m06,taoe005-u2os-72h-cp-a-au00044859_m06_s6_w1e4685267-c34b-45ca-bf1b-799498f75530.tif,86,5290,PIK3CA,1,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,n02,taoe005-u2os-72h-cp-a-au00044859_n02_s2_w1be043a50-5b52-45bc-ab98-bcb3c16f5d01.tif,69,6608,SMO,0,WT.1,pLX304,,0.84,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,o08,taoe005-u2os-72h-cp-a-au00044859_o08_s5_w1d0f4c22d-359c-4fc2-9f79-8466451b1120.tif,37,317,APAF1,0,WT,pLX304,,0.97,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,o15,taoe005-u2os-72h-cp-a-au00044859_o15_s2_w1b7c4c60b-5d0e-4608-90b3-d1cdc00625fc.tif,163,7187,TRAF3,0,WT.2,pLX304,,0.33,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,n09,taoe005-u2os-72h-cp-a-au00044859_n09_s2_w1dde2795e-e787-4ba1-9518-3105e54e05d1.tif,63,5590,PRKCZ,0,del1-238,pLX304,,1.04,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,p01,taoe005-u2os-72h-cp-a-au00044859_p01_s1_w12fa0782f-8d9e-49df-acdc-eaa03e6e8ef4.tif,95,6774,STAT3,1,C-C,pLX304,,1.14,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,p03,taoe005-u2os-72h-cp-a-au00044859_p03_s3_w15cad84b5-5bd2-44ce-ac8f-c3c74e584418.tif,86,-42,LacZ,0,CTRL,pLX304,,0.93,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,CTRL,0,0
41744,j15,taoe005-u2os-72h-cp-a-au00044859_j15_s5_w1cbe5cdbc-0a9d-45a0-bb0c-ef10e732dae4.tif,50,1540,CYLD,0,WT,pLX304,,1.06,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,n19,taoe005-u2os-72h-cp-a-au00044859_n19_s2_w1e295afbb-a9e1-4524-a920-d28c63a61385.tif,88,4615,MYD88,0,L265P,pLX304,,0.85,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,o22,taoe005-u2os-72h-cp-a-au00044859_o22_s3_w1d3d28ae4-7935-4614-b8b4-5fa1e4b12349.tif,61,,EMPTY,,,,,0.03,,,ORA11.12.13.18A,3,72H,"ORF OE",1,Untreated,0,0
41744,l09,taoe005-u2os-72h-cp-a-au00044859_l09_s2_w1263b7ae6-d1e5-4b25-8587-b11cfa6d07c8.tif,76,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Untreated,0,0
41744,m09,taoe005-u2os-72h-cp-a-au00044859_m09_s4_w14857a512-e020-4473-9d14-f08b7dd0efc7.tif,37,5295,PIK3R1,0,WT.2,pLX304,,0.97,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,m08,taoe005-u2os-72h-cp-a-au00044859_m08_s5_w1b3946e40-ddb3-453d-a0ed-321b8fe423c1.tif,48,1147,CHUK,0,WT.1.mismatch,pLX304,,0.94,mismatch,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,n01,taoe005-u2os-72h-cp-a-au00044859_n01_s6_w1d0de714c-d286-4515-959c-b7235476a43f.tif,76,1019,CDK4,1,R24C,pLX304,,1.1,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,n11,taoe005-u2os-72h-cp-a-au00044859_n11_s5_w177e35ddb-861a-4578-b2fa-89446d3b80ef.tif,50,5578,PRKCA,0,del1-325,pLX304,,0.79,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,m06,taoe005-u2os-72h-cp-a-au00044859_m06_s1_w154ee1e8c-fc07-456f-950e-90a622c6a927.tif,115,5290,PIK3CA,1,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,n16,taoe005-u2os-72h-cp-a-au00044859_n16_s4_w1fa646dc8-7ecc-4840-b9f7-3aefa98ddcf8.tif,105,-43,Luciferase,0,CTRL,pLX304,,0.95,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,CTRL,0,0
41744,l13,taoe005-u2os-72h-cp-a-au00044859_l13_s5_w1046b500f-a72f-4cf2-a6cb-a13e60bc704a.tif,66,673,BRAF,0,WT.2,pLX304,,1.16,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,n23,taoe005-u2os-72h-cp-a-au00044859_n23_s1_w111ac3a48-2916-427a-9326-71022d26bf41.tif,88,6774,STAT3,1,Y705F,pLX304,,1.1,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,n06,taoe005-u2os-72h-cp-a-au00044859_n06_s4_w19c2a90f1-0d1c-401c-8d73-047b3979e55c.tif,73,2735,GLI1,0,WT,pLX304,,0.95,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,l06,taoe005-u2os-72h-cp-a-au00044859_l06_s8_w1bebb90be-f429-4cdb-b05d-7cba6c5a8574.tif,35,5569,PKIA,0,WT,pLX304,,1.18,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,l09,taoe005-u2os-72h-cp-a-au00044859_l09_s1_w1d488773f-42d2-4973-aa79-afafeaf1ae65.tif,84,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Untreated,0,0
41744,n12,taoe005-u2os-72h-cp-a-au00044859_n12_s2_w1c70b2906-c3a0-4ca5-b460-d32651a428fe.tif,82,10891,PPARGC1A,0,WT.1,pLX304,,0.09,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,k24,taoe005-u2os-72h-cp-a-au00044859_k24_s7_w13e271903-9e67-4a93-8e18-24124911f40c.tif,63,7494,XBP1,1,WT.3,pLX304,PotentiallyToxic,1.14,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,m15,taoe005-u2os-72h-cp-a-au00044859_m15_s5_w113e08814-3695-4482-9618-6004d70ee08a.tif,104,5567,PRKACB,0,WT.3,pLX304,,0.77,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,l02,taoe005-u2os-72h-cp-a-au00044859_l02_s4_w16661d3d3-284e-4628-92fe-c1d3a022f263.tif,93,84433,CARD11,0,WT,pLX304,,0.9,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,k15,taoe005-u2os-72h-cp-a-au00044859_k15_s3_w1e3bd19bf-d6a5-40b5-aba0-3cc86250789e.tif,111,1649,DDIT3,0,WT.2,pLX304,,1.09,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,n09,taoe005-u2os-72h-cp-a-au00044859_n09_s4_w1e88f3d07-a3ce-406b-bf48-8415a2b8c51b.tif,58,5590,PRKCZ,0,del1-238,pLX304,,1.04,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41749,a05,taoe005-u2os-72h-cp-a-au00044858_a05_s9_w1caeb57bf-d4eb-4c28-9dab-94eae5f91dbd.tif,104,581,BAX,1,WT,pLX304,,0.1,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,p22,taoe005-u2os-72h-cp-a-au00044859_p22_s2_w1be1d8960-f936-4d0f-9eea-b5d0c2b955d8.tif,96,,EMPTY,,,,,0.03,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Untreated,0,0
41744,o06,taoe005-u2os-72h-cp-a-au00044859_o06_s8_w181b4e9d0-c964-438a-b4c5-29d6afc30f27.tif,41,83939,EIF2A,0,WT.2,pLX304,,0.96,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,m11,taoe005-u2os-72h-cp-a-au00044859_m11_s7_w10565c0a4-05a2-48a6-b5b4-6db1493ec2fb.tif,74,,EMPTY,,,,,0.1,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Untreated,0,0
41744,m07,taoe005-u2os-72h-cp-a-au00044859_m07_s3_w1b7187053-8887-48de-ab7f-6856f4b593c1.tif,71,5045,FURIN,0,WT.2,pLX304,,0.87,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,j21,taoe005-u2os-72h-cp-a-au00044859_j21_s1_w127a1af93-1451-4567-9127-0a26d5a01d52.tif,74,54583,EGLN1,0,WT.2,pLX304,,1.12,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,k10,taoe005-u2os-72h-cp-a-au00044859_k10_s9_w119f74b6c-703d-46c9-ad09-48f08654d381.tif,45,9641,IKBKE,1,WT.2,pLX304,,1.12,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,n05,taoe005-u2os-72h-cp-a-au00044859_n05_s4_w1dd6bdca5-fd38-441f-a821-a80fb7133921.tif,118,-43,Luciferase,0,CTRL,pLX304,,0.08,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,CTRL,0,0
41744,l07,taoe005-u2os-72h-cp-a-au00044859_l07_s4_w18c59a03a-4080-4618-aaba-afd53b6d35e5.tif,98,7189,TRAF6,0,WT.2,pLX304,,1.01,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,m10,taoe005-u2os-72h-cp-a-au00044859_m10_s1_w10db50db4-0249-4026-b332-a0c0e1916dc1.tif,50,4293,MAP3K9,0,WT,pLX304,,1,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,o09,taoe005-u2os-72h-cp-a-au00044859_o09_s2_w16544c47b-6516-48b8-acd0-aca34e873867.tif,99,6925,TCF4,0,WT.2,pLX304,,1.04,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,p09,taoe005-u2os-72h-cp-a-au00044859_p09_s5_w187032a25-4e4b-4736-87f3-f5cc18ded5f2.tif,40,998,CDC42,1,T17N,pLX304,,0.85,match,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,k23,taoe005-u2os-72h-cp-a-au00044859_k23_s7_w180364c3c-de0b-41f1-938b-910b7f7f5b75.tif,72,3091,HIF1A,1,WT.2,pLX304,,1.07,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,n23,taoe005-u2os-72h-cp-a-au00044859_n23_s2_w1d012d2a6-9e4a-4270-b952-bda360e1422b.tif,77,6774,STAT3,1,Y705F,pLX304,,1.1,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,p05,taoe005-u2os-72h-cp-a-au00044859_p05_s5_w18fec5aa0-8299-4c1a-8701-884f235d107d.tif,35,10000,AKT3,0,E17K,pLX304,,0.91,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,o23,taoe005-u2os-72h-cp-a-au00044859_o23_s5_w12931fd21-e867-4706-b23e-7096ab0985c8.tif,76,,EMPTY,,,,,0.04,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Untreated,0,0
41744,n12,taoe005-u2os-72h-cp-a-au00044859_n12_s7_w150cfe1f6-5ab7-433c-a890-2060d1ec2f70.tif,1,10891,PPARGC1A,0,WT.1,pLX304,,0.09,,,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,l21,taoe005-u2os-72h-cp-a-au00044859_l21_s9_w1d14a01c7-6b55-48d2-9817-007d2f7dec5b.tif,118,81892,SLIRP,0,WT.1,pLX304,,1.04,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,l15,taoe005-u2os-72h-cp-a-au00044859_l15_s8_w1e2f9d95f-1e34-4ed2-ba50-41e4d1805022.tif,76,4851,NOTCH1,1,WT.1,pLX304,,1.12,,,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,p15,taoe005-u2os-72h-cp-a-au00044859_p15_s5_w1191c7524-3b20-461f-9fdc-f06cb2abeb56.tif,78,387,RHOA,1,T19N,pLX304,,1.25,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,l22,taoe005-u2os-72h-cp-a-au00044859_l22_s9_w1ce1b7e6c-8d8f-4dea-8ae7-bde50eec3290.tif,43,3516,RBPJ,0,WT.2,pLX304,,1.14,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,n15,taoe005-u2os-72h-cp-a-au00044859_n15_s5_w149c1703c-ed86-4b7c-bb58-934090004ad7.tif,40,5590,PRKCZ,0,K281R,pLX304,,0.9,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
